DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
8/1/2017,148.4909934,1006.400024,240.0614898,64.11983238,130.8626263,92.118842,144.3087254,90.35888511,159.744357,48.48937077,78.23536142
8/2/2017,157.9113206,1003.210022,237.6706048,63.83287877,130.028463,92.18807365,144.0734562,89.93531467,159.5995769,47.8054544,78.33249638
8/3/2017,155.4005428,999.5,235.7323155,63.85266698,130.9116806,92.10894488,144.9164454,90.37858794,157.8621721,47.492809,78.50734905
8/4/2017,155.5883512,991.669983,235.8700638,63.48655115,131.510306,93.36502586,144.4165394,89.71860355,159.0397333,47.785915,78.25478684
8/7/2017,157.0908659,995,237.5426907,63.53602621,130.9901902,93.1573231,144.5733888,90.19142939,161.308008,47.83476377,77.87594202
8/8/2017,159.9673607,996.280029,236.6473648,63.33812714,130.322893,94.17603282,144.6616048,90.56574697,161.1728857,47.82499899,77.92452109
8/9/2017,159.4138119,988,236.2574311,62.99179757,130.9214933,92.65291843,145.2595337,90.56574799,158.6729645,47.5221193,78.05079595
8/10/2017,158.7795169,979.859985,233.7434295,62.73452802,131.3533015,92.04960291,145.3673604,90.62484466,157.4760845,47.10200231,78.24827355
8/11/2017,157.3604445,970.390015,232.991185,62.7938947,131.9813654,91.65398934,145.1222904,90.7036539,155.333273,47.12154396,77.72845369
8/14/2017,158.9879159,985.5,235.0498921,63.22928174,131.8635707,91.88147585,145.4359618,90.57559389,155.3622427,47.67844135,77.27728944
8/15/2017,160.9627242,991.73999,237.1878176,63.0610662,131.4416264,92.53422813,146.3867824,90.97947338,154.7442809,47.4732709,76.74764614
8/16/2017,161.2703582,986.460022,237.8014452,63.34801831,132.4524086,92.20786136,147.2101871,91.56064495,155.8083009,47.41464609,76.66918552
8/17/2017,159.484104,977.840027,235.1686869,63.27875272,132.2267128,90.95177049,147.3474246,91.2848397,155.0078436,47.33648762,75.79626663
8/18/2017,158.2833279,965.429993,234.8321512,62.9225317,131.2845951,90.53637997,147.6218815,91.39319439,152.4404859,46.84797844,75.62954229
8/21/2017,156.685608,961.200012,234.5154416,63.30844044,131.1570205,89.94296621,147.8571247,91.5704953,151.786445,47.38533417,75.14894904
8/22/2017,158.7795258,967.929993,237.4352434,64.26825764,132.2757563,90.70451643,148.2002016,91.570503,151.9719023,47.32671753,75.84531631
8/23/2017,159.2459413,962,236.9106652,64.49584216,131.9813543,91.32760734,148.3430615,91.27498656,154.0023728,47.55142674,75.53145823
8/24/2017,159.5138718,959,236.4553639,64.13962569,130.5976529,91.11002973,147.9977315,91.18633479,157.2335521,47.44396133,75.17836618
8/25/2017,159.3352514,957.619995,236.643433,64.06045774,130.9148758,91.46608038,148.4417091,91.47199546,156.179261,47.85430417,75.64915637
8/28/2017,160.7642682,953,235.1191988,64.13961951,130.4803312,91.17926139,148.8857042,91.32424069,155.8864068,47.62959044,75.46280026
8/29/2017,161.8757172,956,238.7021488,63.74381875,130.8062256,90.30890162,149.2606379,91.30454249,153.8071316,47.63936132,75.02144101
8/30/2017,162.6398469,969.409973,238.9694019,64.29794928,130.3618264,90.87264868,148.8265153,90.70365609,153.3776234,47.25832633,74.98221026
8/31/2017,163.2650454,981,238.6328777,65.950417,130.8556106,90.84298287,149.0041011,91.0090243,154.8126049,47.2876374,75.02143417
9/1/2017,163.681825,984.5,240.0482278,66.5935974,131.0037441,91.34739392,149.2803757,91.27498878,155.7204572,46.96521954,75.37452922
9/5/2017,162.9971033,976.77002,237.9004326,66.46495081,129.5519856,90.11109809,148.4417228,91.3537891,155.3885313,46.81866473,75.8747411
9/6/2017,161.7467198,971.840027,235.4260135,64.64427267,129.3742155,89.52756393,148.6982576,91.52125398,156.0621108,46.46694423,77.69903327
9/7/2017,161.0024264,980.590027,234.1195175,64.268254,130.8753605,89.14183605,148.8857048,91.96452356,157.7899434,46.12498449,77.80691513
9/8/2017,159.9207496,979.880005,236.9403519,64.51562926,130.6975988,88.43962026,147.4846608,91.75766526,157.0285297,45.32382887,77.52248613
9/11/2017,160.8138896,981.940002,239.3751985,66.45506003,131.6851838,89.26052872,149.5763862,92.78212049,157.4678148,45.27497867,77.89518916
9/12/2017,162.7093089,984.669983,239.2366369,68.52312157,132.218496,90.24956306,149.3297103,92.57525776,157.9168654,45.87096477,78.16000208
9/13/2017,158.7398232,1000,240.9885031,68.86944838,132.0900983,90.49681872,147.1985379,92.3683937,156.608765,46.17383422,78.238464
9/14/2017,158.1840836,998.559998,243.0967125,69.56210896,132.8011639,90.52649135,147.8201409,92.25019229,159.9570819,46.49625309,78.68964096
9/15/2017,159.7421124,996.25,247.3923018,69.95790308,133.7690076,90.70451831,148.3726708,92.41764394,161.2554072,46.79912967,78.67001811
9/18/2017,159.2756987,992.789978,251.1930058,69.63136706,134.0850339,92.11883396,147.9977236,92.1024345,160.8063554,47.14108276,78.60136498
9/19/2017,158.5512708,978.23999,252.558877,69.37409624,134.1047882,93.32545923,146.9420091,93.03822678,157.5751945,48.41120465,78.84656616
9/20/2017,157.0527837,974.809998,254.0633407,69.76000337,132.6233788,94.24527404,146.6262692,93.25493629,156.8040081,48.49913378,79.11138305
9/21/2017,154.6115605,971.700012,254.360258,69.75999663,132.1592464,94.32438928,145.8566961,93.08748612,157.2628216,48.30373263,78.98387542
9/22/2017,151.1084903,965.609985,256.6466187,69.49283993,130.7469735,93.93866242,145.2942914,91.60990102,156.3842652,48.9290251,78.75829113
9/25/2017,150.6718311,949.419983,254.3404832,69.64125813,130.1247888,93.83975863,145.3436183,91.69855559,158.2390015,49.16350728,79.44485307
9/26/2017,152.7458811,948.630005,253.8554946,69.74021397,130.3025615,92.99907493,146.2612237,91.4621436,160.2694415,48.92902776,79.44485606
9/27/2017,153.5397952,955.299988,256.1220324,68.79028665,129.463106,94.67055559,145.4324183,91.13707305,159.8008893,48.58706976,79.88621307
9/28/2017,153.103151,959.700012,253.1824488,68.34501101,128.6532876,94.82880016,145.4127021,89.75800707,158.0632918,48.43074877,80.86701026
9/29/2017,152.9542996,964.830017,252.6479627,68.68144563,128.8508121,94.47273742,145.2745725,90.06336474,158.1413814,48.68477086,80.48449514
10/2/2017,153.2718511,967.309998,253.370514,69.68084,129.7001278,95.81782944,145.7086755,91.01887314,157.5361635,48.55775686,80.24910706
10/3/2017,153.9069669,963.690002,255.6172831,69.87874089,130.756852,96.36180888,145.0081791,90.9597617,156.5306873,48.87040289,80.39622915
10/4/2017,152.6863563,967.789978,254.498844,70.16570458,131.527163,96.37169515,146.6262831,91.41289194,156.4233184,48.9290251,80.29815402
10/5/2017,154.2543026,981.51001,256.339797,70.25475112,131.6555548,96.89524445,146.5868276,91.26513966,158.6978153,48.88017151,80.6610361
10/6/2017,154.3039247,995.75,256.2507224,70.48234001,131.5962927,97.13399471,145.6988384,90.96961811,157.2823389,48.64592695,80.31776412
10/9/2017,155.5344561,998.5,256.3496841,71.12551776,132.159241,96.5669537,146.4092152,91.23558335,157.4190137,48.53716252,80.60219107
10/10/2017,156.7947721,997.950012,258.3886237,70.99688164,132.4653915,96.67638387,147.1492117,91.64930691,159.761845,48.93266238,81.15144439
10/11/2017,155.782548,995.5,258.9725832,70.8781371,135.3787734,96.50726698,148.7377042,90.35888617,161.1773105,48.76457162,81.15144209
10/12/2017,156.1695726,1008.440002,260.2890079,70.87813888,135.8133047,96.99472267,148.9251863,90.9302185,161.9680001,48.29986516,80.91605305
10/13/2017,156.0802779,1007.77002,261.0907079,70.94740701,135.7145506,96.208813,150.2374316,92.11228277,163.8227515,47.93403073,81.4849235
10/16/2017,158.7795107,1009.570007,259.318986,71.05624714,135.5565472,97.44238494,149.7736984,91.97436905,163.2956258,47.80549398,81.35741111
10/17/2017,159.6428839,1011.469971,256.39918,70.19539217,139.3686315,97.67119992,150.8195467,91.69855339,163.7446741,47.94392145,81.37703597
10/18/2017,159.4841013,1022.309998,258.0620003,70.22507166,139.8229365,98.03928789,150.7406173,91.56064849,163.6080081,48.2998627,81.78896748
10/19/2017,155.8817911,991.049988,256.4486651,70.33392066,141.2055431,97.69109261,151.8950051,91.29401665,162.5146713,50.60362645,81.4554961
10/20/2017,156.546679,994.619995,262.1200315,70.64066377,141.8376113,99.37233573,152.1811361,89.27938254,161.8508628,49.03153129,81.53395509
10/23/2017,156.4871384,986.780029,263.258294,71.42236526,142.5585522,99.47182151,152.6349806,88.18770641,162.231587,49.13040383,82.15186627
10/24/2017,156.2191931,979.849976,264.4756854,71.36300091,141.6005988,100.6656007,152.3389824,86.75859609,161.792312,48.72502202,82.20090128
10/25/2017,156.3482071,984.440002,263.2780724,71.34320356,141.4524289,100.9242466,152.131809,86.45094355,159.976605,48.24054473,82.12244227
10/26/2017,156.6260682,982.900024,258.7647205,73.07483893,141.9659896,101.889222,153.9176293,87.10594425,160.903988,48.8733367,82.0439771
10/27/2017,162.3520666,1105.579956,256.8445791,72.33270601,140.9290274,101.7002141,154.7069583,86.86776779,158.141394,48.83378493,82.62264436
10/30/2017,166.7879651,1122.790039,257.745302,71.84785936,139.4575333,101.4017612,154.1051007,86.42117065,154.5002392,48.56682444,82.33820531
10/31/2017,168.3558969,1110.540039,257.2701772,71.70932654,138.5192972,101.1729553,153.4835114,85.84556145,153.8559415,47.63741187,82.07339918
11/1/2017,168.6436965,1108.969971,256.7555051,72.80767993,138.8452126,101.1729528,153.6413715,86.48071355,153.9730841,47.62752207,82.32841307
11/2/2017,167.2146761,1101.939941,260.5462781,72.43166428,138.5489373,101.2425902,152.6843137,86.38147313,156.4525829,47.40011238,82.1028141
11/3/2017,172.9307438,1112.680054,261.090698,71.51142004,138.6575577,101.0038331,151.1056607,86.50057083,153.9633355,47.2023672,82.03416733
11/6/2017,173.6551822,1125.410034,263.119705,70.97709631,138.7464633,101.163008,151.0859524,85.9844962,151.6985786,45.82801842,82.25975102
11/7/2017,173.9131776,1130.599976,264.5449643,70.403186,138.4106742,100.2278783,153.740056,86.34177571,156.5599651,45.07657977,82.21070919
11/8/2017,174.895645,1135.540039,264.8814889,70.74950141,140.1093093,97.86021587,153.6611122,86.93723371,156.3256881,45.00736929,81.89685504
11/9/2017,174.7567138,1129.619995,265.4397011,69.79958012,139.6550278,97.7109924,153.5328536,87.50292335,159.6056572,44.91838079,82.52456815
11/10/2017,174.667863,1131.75,261.2105841,69.75010388,138.3909209,97.83036973,153.3453755,87.72125891,160.581837,44.60198681,82.23904689
11/13/2017,173.7914269,1139.900024,262.0663358,69.90842965,138.2822952,97.54187635,154.9042893,88.733547,161.8801632,44.57232562,82.24893658
11/14/2017,172.7755674,1138,261.1110533,69.57119189,138.5390548,97.27327402,156.4335896,88.37627016,157.9754403,44.34491015,81.91238665
11/15/2017,169.6284179,1131.75,263.4694088,68.78524475,138.0946545,98.22829776,157.15386,88.26709626,158.4447336,43.88020634,81.25905944
11/16/2017,171.1721054,1138.160034,263.7381088,70.40688023,137.9465066,98.54663342,155.6048215,89.21983722,158.3657332,44.37457821,80.03161756
11/17/2017,170.6940609,1138.800049,262.4444812,70.84462646,137.136682,97.90001476,155.1904064,88.4159586,162.1283517,45.25455339,79.84354259
11/20/2017,169.8674269,1133.420044,264.315236,70.90431702,136.8404023,98.63617648,154.5787037,87.88997191,159.6890646,45.82801778,79.82374204
11/21/2017,172.9946751,1140,265.6884888,71.41169993,137.5317043,99.03410295,154.7957622,88.53505779,157.4077963,45.92689533,80.42756456
11/22/2017,174.2894036,1160.27002,266.1661368,71.01375189,136.6626505,99.00425257,154.8422013,88.23732681,158.0595877,46.88596826,80.58595104
11/24/2017,174.7873679,1186.839966,265.2605876,71.0236989,136.662644,98.38746722,155.2889977,88.28694342,157.9015746,46.64867449,80.87301279
11/27/2017,174.369073,1213.410034,265.5292718,70.6854495,137.4299689,98.6162712,156.440755,88.4258888,156.2918393,47.36056717,80.57605154
11/28/2017,174.1599281,1205.339966,266.6935367,70.83467159,139.6358551,101.172951,157.2747958,88.84270514,154.6228676,48.28997777,81.16997664
11/29/2017,172.2178426,1194.800049,268.3553114,71.56092835,139.7352145,103.6799027,157.1655722,89.1305137,157.9904517,49.9213986,81.4768371
11/30/2017,171.4410065,1178.569946,275.67918,72.45631405,139.3874495,106.1072568,157.7513879,89.68628096,160.3013673,50.51463965,82.55580955
12/1/2017,170.9729155,1179.650024,277.3608692,72.23744248,139.6358585,104.7742004,158.0591929,89.84506482,160.7655092,50.96945649,83.27841211
12/4/2017,171.9190602,1175.199951,280.4456094,72.61549139,140.5996809,107.8382346,156.8379309,91.2146311,162.1579748,51.74067837,83.32790842
12/5/2017,170.8235432,1159.27002,278.0673588,72.82441369,139.9140726,106.8533719,155.7159588,91.14515309,162.197488,51.30563117,82.92205442
12/6/2017,169.5088849,1155.890015,277.7688594,71.42165003,141.0567585,105.2119156,157.2449999,91.08561315,161.8913176,50.26745513,82.35782959
12/7/2017,169.7479242,1163.189941,283.3910858,71.13313699,140.5996806,104.6448721,157.056351,90.38098316,161.1012897,50.16858422,81.78370044
12/8/2017,170.3056372,1172.790039,285.9086738,71.15302855,139.8643823,105.3909852,157.900314,89.686279,160.7161352,50.60362745,82.06086467
12/11/2017,172.1879647,1169.900024,285.0827329,71.04360542,140.2717821,105.5103618,158.2180546,89.64658243,161.2987962,51.34518145,82.4073261
12/12/2017,171.6899922,1173.599976,291.3617457,70.78493485,142.6565172,106.8135752,158.2676898,89.82522255,165.2194176,52.73929973,82.53600627
12/13/2017,172.8353282,1170.869995,294.3967766,70.68545082,142.5173932,106.5549263,156.9173444,90.7184181,166.2464791,52.5909905,82.45681899
12/14/2017,172.4269999,1177.930054,295.3619924,70.56606011,142.7061845,105.8983387,158.1088314,90.73826272,165.6934462,52.14606232,82.48651443
12/15/2017,173.4627649,1182.75,295.9092997,70.07857536,142.2292394,105.9679797,157.9102478,91.57190101,167.0069189,52.29436641,82.43702145
12/18/2017,176.4804607,1194.780029,295.680452,71.32216872,142.8850557,107.0722269,158.039325,92.4353221,168.8042659,52.78873637,82.82307081
12/19/2017,174.6778225,1192.969971,296.1182521,71.38185176,141.4740874,106.9329483,155.8748106,91.43295841,168.3499937,52.98648513,82.32812878
12/20/2017,174.7076912,1191,297.8596447,71.69025952,141.6728039,107.1717151,154.236536,91.27417504,166.8982781,52.74918624,82.29843704
12/21/2017,175.3052698,1179.170044,296.9242912,71.43159802,141.2654134,107.5099483,154.1670412,91.38334199,162.869014,52.99637262,83.41699868
12/22/2017,174.7077002,1174.619995,295.0634599,71.97877058,140.4506398,107.8979259,154.2663211,91.73069424,165.7230823,53.02603482,83.16952293
12/26/2017,170.7737355,1178.319946,295.9789488,71.79969844,139.6457878,107.4303591,154.2464682,92.06811897,167.8759681,53.08536004,83.50608756
12/27/2017,170.0865341,1187.290039,295.3420737,71.38185542,140.2519098,106.7339892,154.2464607,92.04827524,169.1202977,52.89749741,83.24871459
12/28/2017,171.1521923,1190.099976,295.5311584,71.26246831,140.1028674,107.2811359,155.3088598,91.83985805,169.2980469,52.94693661,83.19922727
12/29/2017,169.8973087,1184,295.8396393,71.48134053,140.3115346,107.7188557,156.1627441,91.76046683,170.2066329,52.85795033,83.34770255
1/2/2018,171.6003615,1190,295.5311542,71.81960204,139.0595358,107.4602012,155.5570904,91.23447883,170.8682862,52.96670852,84.33758124
1/3/2018,173.8412264,1205.48999,297.0337315,72.76472023,139.7848965,107.9277636,154.7230516,90.40082986,170.463381,52.73930187,86.08966594
1/4/2018,172.7656083,1215.869995,296.9541418,74.35651403,140.2419731,110.029999,151.9429368,91.0756832,169.3573231,52.2943681,86.33713708
1/5/2018,174.6578906,1229.140015,307.3727103,75.15240727,140.9176501,109.550003,150.8606852,90.60924902,166.276103,52.2844813,86.00057614
1/8/2018,174.8969227,1253.079956,309.3330295,75.10266181,141.0964991,108.68,152.151453,91.07568774,168.0537287,52.15594578,86.26785175
1/9/2018,174.3491478,1259.329956,318.3385861,75.94829905,144.7530805,109.629997,152.4592579,90.95659653,167.3031885,52.439999,86.26785151
1/10/2018,173.5922444,1254.329956,320.5675592,74.9832858,143.2427641,110.699997,150.5330233,90.22219602,163.0665259,51.73,86.30744331
1/11/2018,174.7774213,1276.77002,326.7868636,74.84400368,143.9780451,110.93,150.0266518,89.83513667,163.431931,52.18,86.48562118
1/12/2018,176.6398196,1305.76001,335.2252248,75.24194323,145.4883686,112.849998,150.3940219,89.65650201,163.9059603,52.240002,87.09934556
1/16/2018,178.6615823,1339.939941,346.0219341,75.95824762,147.1179448,113.43,150.0068,90.08324984,166.009476,52.02,86.8716724
1/17/2018,178.5221419,1314,350.4998363,75.95825105,147.3763,113.300003,151.6649319,91.03599107,165.8712246,51.900002,87.31711834
1/18/2018,179.3687041,1304.599976,349.106676,76.2567148,146.5018944,113.720001,150.9798294,90.650002,165.5453225,53.299999,87.29732208
1/19/2018,178.8507991,1313,342.3102351,76.09752814,146.7105419,114.339996,150.1954531,91.260002,163.2344091,51.919998,86.87167041
1/22/2018,177.0581128,1327.449951,339.7031242,75.789124,147.197433,114.389999,150.2252365,91.919998,164.7552656,53.490002,87.3963081
1/23/2018,178.7113695,1364.900024,337.2751096,75.97815286,146.5018873,114.639999,152.0124526,90.209999,167.1748003,54.599998,87.56458849
1/24/2018,176.5800685,1388.160034,337.3248563,76.68450483,142.6465717,116,151.1486141,89.160004,165.0811636,54.439999,88.01993235
1/25/2018,174.2395953,1378.339966,341.9320958,76.5750711,143.7395716,116.169998,152.260681,89.050003,164.1627275,54.77,87.97044089
1/26/2018,171.3015833,1402.530029,344.2805407,76.624809,144.6736051,116.32,158.0988935,88.169998,163.3035463,54.75,88.099121
1/29/2018,169.4690638,1431.390015,342.7878998,76.66461025,144.0178,117.349998,156.1826142,87.739998,161.7530656,54.580002,88.39608426
1/30/2018,166.6903768,1439.25,338.3100166,75.59015164,142.9049278,116.599998,155.3684322,87.440002,161.4370579,54.5,87.48539038
1/31/2018,167.7560448,1472.579956,359.1968893,75.65979646,141.6628815,116.660004,157.6520907,87.410004,161.6345591,54.419998,86.58460523
2/1/2018,167.9353092,1459.880005,359.6745324,75.61005176,139.7749633,116.989998,158.5059923,86.5,162.7801393,54.75,88.34658899
2/2/2018,166.1227035,1498,353.4552471,72.91395578,139.4669421,116.919998,156.3017526,85.610001,158.010204,54.27,85.13938398
2/5/2018,163.2145605,1458.97998,348.2807783,71.50124227,136.1283074,114.589996,157.1556478,84.370003,157.2003939,53.189999,83.13983001
2/6/2018,163.0552112,1443.98999,339.9916887,71.58082315,132.1438333,112.480003,152.2705984,82.449997,154.148824,51,79.53667858
2/7/2018,162.7364931,1460.98999,351.853136,71.76985438,132.5810231,114.449997,149.6096237,83.389999,156.5288592,51.93,78.60619396
2/8/2018,160.3462559,1433.75,349,71.11324173,130.4149006,113.110001,148.0507914,82.220001,154.919121,51.080002,76.79472043
2/9/2018,157.889999,1383.5,337.809998,69.85970611,130.0869959,111.050003,148.0905034,81.029999,156.499236,50.299999,76.480003
2/12/2018,163.889999,1393.810059,347.75,71.68031947,130.4844541,112.730003,150.0762889,81.669998,155.8770654,50.66,77.620003
2/13/2018,164.75,1419.719971,347.880005,71.38185506,129.7690449,113.050003,150.7415443,81.830002,156.100006,50.259998,76.75
2/14/2018,167.539993,1452.060059,347.429993,71.13313775,129.1827887,115.269997,150.4535979,81.260002,155.029999,50.099998,76.660004
2/15/2018,173.089996,1468.939941,356.549988,71.87928861,130.4447048,115.989998,153.3429309,82.410004,156.669998,49.779999,76.699997
2/16/2018,174.820007,1465.800049,359.5,72.56575135,133.5945426,116.07,155.4478702,83.25,157.539993,50.459999,77.120003
2/20/2018,174.259995,1488.77002,357.790009,71.96882376,132.6008942,115.389999,155.0010567,82.220001,157.399994,49.889999,77.470001
2/21/2018,174.119995,1503.48999,360.809998,72.27724073,131.5873902,117.449997,154.0876028,81.809998,155.690002,48.860001,76.440002
2/22/2018,173.949997,1502.540039,358.070007,72.29712908,130.1863725,116.43,152.3996828,81.279999,155.960007,48.700001,76.839996
2/23/2018,175.649994,1500,358.769989,72.99354559,131.2396243,117.389999,155.5372226,81.120003,156.660004,48.299999,77.620003
2/26/2018,179.389999,1522.839966,364.049988,73.73969712,133.410004,118.900002,156.320007,81.690002,159.149994,49.150002,78.93
2/27/2018,180.479996,1526.780029,369.890015,73.82,133.089996,119.330002,155.470001,82,161.080002,49.169998,79.870003
2/28/2018,180.619995,1528.699951,371.600006,72.959999,132.330002,118.489998,153.509995,80.790001,155.820007,48.959999,78.25
3/1/2018,179.779999,1518.48999,362.73999,70.489998,130.119995,116.639999,154.380005,79.279999,156.889999,48.599998,76.68
3/2/2018,176.300003,1501.050049,346.089996,68.800003,129.110001,113.559998,154.580002,79.654999,155.740005,48.325001,75.870003
